dma_code,dma_name,zip_code,city,state
577,WILKES BARRE - SCRANTON,17769,Slate Run,PA
577,WILKES BARRE - SCRANTON,17771,Trout Run,PA
577,WILKES BARRE - SCRANTON,17772,Turbotville,PA
577,WILKES BARRE - SCRANTON,17773,Tylersville,PA
577,WILKES BARRE - SCRANTON,17774,Unityville,PA
577,WILKES BARRE - SCRANTON,17776,Waterville,PA
577,WILKES BARRE - SCRANTON,17777,Watsontown,PA
577,WILKES BARRE - SCRANTON,17778,Westport,PA
577,WILKES BARRE - SCRANTON,17779,Woolrich,PA
577,WILKES BARRE - SCRANTON,17801,Sunbury,PA
577,WILKES BARRE - SCRANTON,17810,Allenwood,PA
577,WILKES BARRE - SCRANTON,17812,Beaver Springs,PA
577,WILKES BARRE - SCRANTON,17813,Beavertown,PA
577,WILKES BARRE - SCRANTON,17814,Benton,PA
577,WILKES BARRE - SCRANTON,17815,Bloomsburg,PA
577,WILKES BARRE - SCRANTON,17820,Catawissa,PA
577,WILKES BARRE - SCRANTON,17821,Danville,PA
577,WILKES BARRE - SCRANTON,17822,Danville,PA
577,WILKES BARRE - SCRANTON,17823,Dornsife,PA
577,WILKES BARRE - SCRANTON,17824,Elysburg,PA
577,WILKES BARRE - SCRANTON,17827,Freeburg,PA
577,WILKES BARRE - SCRANTON,17829,Hartleton,PA
577,WILKES BARRE - SCRANTON,17830,Herndon,PA
577,WILKES BARRE - SCRANTON,17831,Hummels Wharf,PA
577,WILKES BARRE - SCRANTON,17832,Marion Heights,PA
577,WILKES BARRE - SCRANTON,17833,Kreamer,PA
577,WILKES BARRE - SCRANTON,17834,Kulpmont,PA
577,WILKES BARRE - SCRANTON,17835,Laurelton,PA
577,WILKES BARRE - SCRANTON,17836,Leck Kill,PA
577,WILKES BARRE - SCRANTON,17837,Lewisburg,PA
577,WILKES BARRE - SCRANTON,17839,Lightstreet,PA
577,WILKES BARRE - SCRANTON,17840,Locust Gap,PA
577,WILKES BARRE - SCRANTON,17842,Middleburg,PA
577,WILKES BARRE - SCRANTON,17843,Beaver Springs,PA
577,WILKES BARRE - SCRANTON,17844,Mifflinburg,PA
577,WILKES BARRE - SCRANTON,17845,Millmont,PA
577,WILKES BARRE - SCRANTON,17846,Millville,PA
577,WILKES BARRE - SCRANTON,17847,Milton,PA
577,WILKES BARRE - SCRANTON,17850,Montandon,PA
577,WILKES BARRE - SCRANTON,17851,Mount Carmel,PA
577,WILKES BARRE - SCRANTON,17853,Mount Pleasant Mills,PA
577,WILKES BARRE - SCRANTON,17855,New Berlin,PA
577,WILKES BARRE - SCRANTON,17856,New Columbia,PA
577,WILKES BARRE - SCRANTON,17857,Northumberland,PA
577,WILKES BARRE - SCRANTON,17858,Numidia,PA
577,WILKES BARRE - SCRANTON,17859,Orangeville,PA
577,WILKES BARRE - SCRANTON,17860,Paxinos,PA
577,WILKES BARRE - SCRANTON,17861,Paxtonville,PA
577,WILKES BARRE - SCRANTON,17862,Penns Creek,PA
577,WILKES BARRE - SCRANTON,17864,Port Trevorton,PA
577,WILKES BARRE - SCRANTON,17865,Potts Grove,PA
577,WILKES BARRE - SCRANTON,17866,Coal Township,PA
577,WILKES BARRE - SCRANTON,17867,Rebuck,PA
577,WILKES BARRE - SCRANTON,17868,Riverside,PA
577,WILKES BARRE - SCRANTON,17870,Selinsgrove,PA
577,WILKES BARRE - SCRANTON,17872,Shamokin,PA
577,WILKES BARRE - SCRANTON,17876,Shamokin Dam,PA
577,WILKES BARRE - SCRANTON,17877,Snydertown,PA
577,WILKES BARRE - SCRANTON,17878,Stillwater,PA
577,WILKES BARRE - SCRANTON,17880,Swengel,PA
577,WILKES BARRE - SCRANTON,17881,Trevorton,PA
577,WILKES BARRE - SCRANTON,17882,Troxelville,PA
577,WILKES BARRE - SCRANTON,17883,Vicksburg,PA
577,WILKES BARRE - SCRANTON,17884,Washingtonville,PA
577,WILKES BARRE - SCRANTON,17885,Weikert,PA
577,WILKES BARRE - SCRANTON,17886,West Milton,PA
577,WILKES BARRE - SCRANTON,17887,White Deer,PA
577,WILKES BARRE - SCRANTON,17888,Wilburton,PA
577,WILKES BARRE - SCRANTON,17889,Winfield,PA
577,WILKES BARRE - SCRANTON,17901,Pottsville,PA
577,WILKES BARRE - SCRANTON,17920,Aristes,PA
577,WILKES BARRE - SCRANTON,17921,Ashland,PA
577,WILKES BARRE - SCRANTON,17922,Auburn,PA
577,WILKES BARRE - SCRANTON,17923,Branchdale,PA
577,WILKES BARRE - SCRANTON,17925,Brockton,PA
577,WILKES BARRE - SCRANTON,17929,Cressona,PA
577,WILKES BARRE - SCRANTON,17930,Cumbola,PA
577,WILKES BARRE - SCRANTON,17931,Frackville,PA
577,WILKES BARRE - SCRANTON,17932,Frackville,PA
577,WILKES BARRE - SCRANTON,17933,Friedensburg,PA
577,WILKES BARRE - SCRANTON,17934,Gilberton,PA
577,WILKES BARRE - SCRANTON,17935,Girardville,PA
577,WILKES BARRE - SCRANTON,17936,Gordon,PA
577,WILKES BARRE - SCRANTON,17938,Hegins,PA
577,WILKES BARRE - SCRANTON,17941,Klingerstown,PA
577,WILKES BARRE - SCRANTON,17942,Landingville,PA
577,WILKES BARRE - SCRANTON,17943,Lavelle,PA
577,WILKES BARRE - SCRANTON,17944,Llewellyn,PA
577,WILKES BARRE - SCRANTON,17945,Locustdale,PA
577,WILKES BARRE - SCRANTON,17946,Lost Creek,PA
577,WILKES BARRE - SCRANTON,17948,Mahanoy City,PA
577,WILKES BARRE - SCRANTON,17949,Mahanoy Plane,PA
577,WILKES BARRE - SCRANTON,17951,Mar Lin,PA
577,WILKES BARRE - SCRANTON,17952,Mary D,PA
577,WILKES BARRE - SCRANTON,17953,Middleport,PA
577,WILKES BARRE - SCRANTON,17954,Minersville,PA
577,WILKES BARRE - SCRANTON,17957,Muir,PA
577,WILKES BARRE - SCRANTON,17959,New Philadelphia,PA
577,WILKES BARRE - SCRANTON,17960,New Ringgold,PA
577,WILKES BARRE - SCRANTON,17961,Orwigsburg,PA
577,WILKES BARRE - SCRANTON,17963,Pine Grove,PA
577,WILKES BARRE - SCRANTON,17964,Pitman,PA
577,WILKES BARRE - SCRANTON,17965,Port Carbon,PA
577,WILKES BARRE - SCRANTON,17966,Ravine,PA
577,WILKES BARRE - SCRANTON,17967,Ringtown,PA
577,WILKES BARRE - SCRANTON,17968,Sacramento,PA
577,WILKES BARRE - SCRANTON,17970,Saint Clair,PA
577,WILKES BARRE - SCRANTON,17972,Schuylkill Haven,PA
577,WILKES BARRE - SCRANTON,17974,Seltzer,PA
577,WILKES BARRE - SCRANTON,17976,Shenandoah,PA
577,WILKES BARRE - SCRANTON,17978,Spring Glen,PA
577,WILKES BARRE - SCRANTON,17979,Summit Station,PA
577,WILKES BARRE - SCRANTON,17980,Tower City,PA
577,WILKES BARRE - SCRANTON,17981,Tremont,PA
577,WILKES BARRE - SCRANTON,17982,Tuscarora,PA
577,WILKES BARRE - SCRANTON,17983,Valley View,PA
577,WILKES BARRE - SCRANTON,17985,Zion Grove,PA
577,WILKES BARRE - SCRANTON,18012,Aquashicola,PA
577,WILKES BARRE - SCRANTON,18030,Bowmanstown,PA
577,WILKES BARRE - SCRANTON,18058,Kunkletown,PA
577,WILKES BARRE - SCRANTON,18071,Palmerton,PA
577,WILKES BARRE - SCRANTON,18201,Hazleton,PA
577,WILKES BARRE - SCRANTON,18202,Hazleton,PA
577,WILKES BARRE - SCRANTON,18210,Albrightsville,PA
577,WILKES BARRE - SCRANTON,18211,Andreas,PA
577,WILKES BARRE - SCRANTON,18212,Ashfield,PA
577,WILKES BARRE - SCRANTON,18214,Barnesville,PA
577,WILKES BARRE - SCRANTON,18216,Beaver Meadows,PA
577,WILKES BARRE - SCRANTON,18218,Coaldale,PA
577,WILKES BARRE - SCRANTON,18219,Conyngham,PA
577,WILKES BARRE - SCRANTON,18220,Delano,PA
577,WILKES BARRE - SCRANTON,18221,Drifton,PA
577,WILKES BARRE - SCRANTON,18222,Drums,PA
577,WILKES BARRE - SCRANTON,18223,Ebervale,PA
577,WILKES BARRE - SCRANTON,18224,Freeland,PA
577,WILKES BARRE - SCRANTON,18225,Harleigh,PA
577,WILKES BARRE - SCRANTON,18229,Jim Thorpe,PA
577,WILKES BARRE - SCRANTON,18230,Junedale,PA
577,WILKES BARRE - SCRANTON,18231,Kelayres,PA
577,WILKES BARRE - SCRANTON,18232,Lansford,PA
577,WILKES BARRE - SCRANTON,18234,Lattimer Mines,PA
577,WILKES BARRE - SCRANTON,18235,Lehighton,PA
577,WILKES BARRE - SCRANTON,18237,Mcadoo,PA
577,WILKES BARRE - SCRANTON,18239,Milnesville,PA
577,WILKES BARRE - SCRANTON,18240,Nesquehoning,PA
577,WILKES BARRE - SCRANTON,18241,Nuremberg,PA
577,WILKES BARRE - SCRANTON,18242,Oneida,PA
577,WILKES BARRE - SCRANTON,18244,Parryville,PA
577,WILKES BARRE - SCRANTON,18245,Quakake,PA
577,WILKES BARRE - SCRANTON,18246,Rock Glen,PA
577,WILKES BARRE - SCRANTON,18247,Saint Johns,PA
577,WILKES BARRE - SCRANTON,18248,Sheppton,PA
577,WILKES BARRE - SCRANTON,18249,Sugarloaf,PA
577,WILKES BARRE - SCRANTON,18250,Summit Hill,PA
577,WILKES BARRE - SCRANTON,18251,Sybertsville,PA
577,WILKES BARRE - SCRANTON,18252,Tamaqua,PA
577,WILKES BARRE - SCRANTON,18254,Tresckow,PA
577,WILKES BARRE - SCRANTON,18255,Weatherly,PA
577,WILKES BARRE - SCRANTON,18256,Weston,PA
577,WILKES BARRE - SCRANTON,18301,East Stroudsburg,PA
577,WILKES BARRE - SCRANTON,18302,East Stroudsburg,PA
577,WILKES BARRE - SCRANTON,18320,Analomink,PA
577,WILKES BARRE - SCRANTON,18321,Bartonsville,PA
577,WILKES BARRE - SCRANTON,18322,Brodheadsville,PA
577,WILKES BARRE - SCRANTON,18323,Buck Hill Falls,PA
577,WILKES BARRE - SCRANTON,18325,Canadensis,PA
577,WILKES BARRE - SCRANTON,18326,Cresco,PA
577,WILKES BARRE - SCRANTON,18327,Delaware Water Gap,PA
577,WILKES BARRE - SCRANTON,18330,Effort,PA
577,WILKES BARRE - SCRANTON,18331,Gilbert,PA
577,WILKES BARRE - SCRANTON,18332,Henryville,PA
577,WILKES BARRE - SCRANTON,18333,Kresgeville,PA
577,WILKES BARRE - SCRANTON,18334,Long Pond,PA
577,WILKES BARRE - SCRANTON,18335,Marshalls Creek,PA
577,WILKES BARRE - SCRANTON,18341,Minisink Hills,PA
577,WILKES BARRE - SCRANTON,18342,Mountainhome,PA
577,WILKES BARRE - SCRANTON,18344,Mount Pocono,PA
577,WILKES BARRE - SCRANTON,18346,Pocono Summit,PA
577,WILKES BARRE - SCRANTON,18347,Pocono Lake,PA
577,WILKES BARRE - SCRANTON,18348,Pocono Lake Preserve,PA
577,WILKES BARRE - SCRANTON,18349,Pocono Manor,PA
577,WILKES BARRE - SCRANTON,18350,Pocono Pines,PA
577,WILKES BARRE - SCRANTON,18352,Reeders,PA
577,WILKES BARRE - SCRANTON,18353,Saylorsburg,PA
577,WILKES BARRE - SCRANTON,18354,Sciota,PA
577,WILKES BARRE - SCRANTON,18355,Scotrun,PA
577,WILKES BARRE - SCRANTON,18356,Shawnee On Delaware,PA
577,WILKES BARRE - SCRANTON,18357,Skytop,PA
577,WILKES BARRE - SCRANTON,18360,Stroudsburg,PA
577,WILKES BARRE - SCRANTON,18370,Swiftwater,PA
577,WILKES BARRE - SCRANTON,18372,Tannersville,PA
577,WILKES BARRE - SCRANTON,18403,Archbald,PA
577,WILKES BARRE - SCRANTON,18405,Beach Lake,PA
577,WILKES BARRE - SCRANTON,18407,Carbondale,PA
577,WILKES BARRE - SCRANTON,18410,Chinchilla,PA
577,WILKES BARRE - SCRANTON,18411,Clarks Summit,PA
577,WILKES BARRE - SCRANTON,18413,Clifford,PA
577,WILKES BARRE - SCRANTON,18414,Dalton,PA
577,WILKES BARRE - SCRANTON,18415,Damascus,PA
577,WILKES BARRE - SCRANTON,18416,Elmhurst,PA
577,WILKES BARRE - SCRANTON,18417,Equinunk,PA
577,WILKES BARRE - SCRANTON,18419,Factoryville,PA
577,WILKES BARRE - SCRANTON,18420,Fleetville,PA
577,WILKES BARRE - SCRANTON,18421,Forest City,PA
577,WILKES BARRE - SCRANTON,18424,Gouldsboro,PA
577,WILKES BARRE - SCRANTON,18427,Hamlin,PA
577,WILKES BARRE - SCRANTON,18430,Herrick Center,PA
577,WILKES BARRE - SCRANTON,18431,Honesdale,PA
577,WILKES BARRE - SCRANTON,18433,Jermyn,PA
577,WILKES BARRE - SCRANTON,18434,Jessup,PA
577,WILKES BARRE - SCRANTON,18436,Lake Ariel,PA
577,WILKES BARRE - SCRANTON,18437,Lake Como,PA
577,WILKES BARRE - SCRANTON,18438,Lakeville,PA
577,WILKES BARRE - SCRANTON,18439,Lakewood,PA
577,WILKES BARRE - SCRANTON,18440,La Plume,PA
577,WILKES BARRE - SCRANTON,18441,Lenoxville,PA
577,WILKES BARRE - SCRANTON,18443,Milanville,PA
577,WILKES BARRE - SCRANTON,18444,Moscow,PA
577,WILKES BARRE - SCRANTON,18445,Newfoundland,PA
577,WILKES BARRE - SCRANTON,18446,Nicholson,PA
577,WILKES BARRE - SCRANTON,18447,Olyphant,PA
577,WILKES BARRE - SCRANTON,18448,Olyphant,PA
577,WILKES BARRE - SCRANTON,18449,Orson,PA
577,WILKES BARRE - SCRANTON,18452,Peckville,PA
577,WILKES BARRE - SCRANTON,18453,Pleasant Mount,PA
577,WILKES BARRE - SCRANTON,18454,Poyntelle,PA
577,WILKES BARRE - SCRANTON,18455,Preston Park,PA
577,WILKES BARRE - SCRANTON,18456,Prompton,PA
577,WILKES BARRE - SCRANTON,18459,South Canaan,PA
577,WILKES BARRE - SCRANTON,18460,South Sterling,PA
577,WILKES BARRE - SCRANTON,18461,Starlight,PA
577,WILKES BARRE - SCRANTON,18462,Starrucca,PA
577,WILKES BARRE - SCRANTON,18463,Sterling,PA
577,WILKES BARRE - SCRANTON,18465,Thompson,PA
577,WILKES BARRE - SCRANTON,18466,Tobyhanna,PA
577,WILKES BARRE - SCRANTON,18469,Tyler Hill,PA
577,WILKES BARRE - SCRANTON,18470,Union Dale,PA
577,WILKES BARRE - SCRANTON,18471,Waverly,PA
577,WILKES BARRE - SCRANTON,18472,Waymart,PA
577,WILKES BARRE - SCRANTON,18473,White Mills,PA
577,WILKES BARRE - SCRANTON,18501,Scranton,PA
577,WILKES BARRE - SCRANTON,18502,Scranton,PA
577,WILKES BARRE - SCRANTON,18503,Scranton,PA
577,WILKES BARRE - SCRANTON,18504,Scranton,PA
577,WILKES BARRE - SCRANTON,18505,Scranton,PA
577,WILKES BARRE - SCRANTON,18507,Moosic,PA
577,WILKES BARRE - SCRANTON,18508,Scranton,PA
577,WILKES BARRE - SCRANTON,18509,Scranton,PA
577,WILKES BARRE - SCRANTON,18510,Scranton,PA
577,WILKES BARRE - SCRANTON,18512,Scranton,PA
577,WILKES BARRE - SCRANTON,18514,Scranton,PA
577,WILKES BARRE - SCRANTON,18515,Scranton,PA
577,WILKES BARRE - SCRANTON,18517,Taylor,PA
577,WILKES BARRE - SCRANTON,18518,Old Forge,PA
577,WILKES BARRE - SCRANTON,18519,Scranton,PA
577,WILKES BARRE - SCRANTON,18522,Scranton,PA
577,WILKES BARRE - SCRANTON,18577,Scranton,PA
577,WILKES BARRE - SCRANTON,18601,Beach Haven,PA
577,WILKES BARRE - SCRANTON,18602,Bear Creek,PA
577,WILKES BARRE - SCRANTON,18603,Berwick,PA
577,WILKES BARRE - SCRANTON,18610,Blakeslee,PA
577,WILKES BARRE - SCRANTON,18611,Cambra,PA
577,WILKES BARRE - SCRANTON,18612,Dallas,PA
577,WILKES BARRE - SCRANTON,18614,Dushore,PA
577,WILKES BARRE - SCRANTON,18615,Falls,PA
577,WILKES BARRE - SCRANTON,18616,Forksville,PA
577,WILKES BARRE - SCRANTON,18617,Glen Lyon,PA
577,WILKES BARRE - SCRANTON,18618,Harveys Lake,PA
577,WILKES BARRE - SCRANTON,18619,Hillsgrove,PA
577,WILKES BARRE - SCRANTON,18621,Hunlock Creek,PA
577,WILKES BARRE - SCRANTON,18622,Huntington Mills,PA
577,WILKES BARRE - SCRANTON,18623,Laceyville,PA
577,WILKES BARRE - SCRANTON,18624,Lake Harmony,PA
577,WILKES BARRE - SCRANTON,18625,Lake Winola,PA
577,WILKES BARRE - SCRANTON,18626,Laporte,PA
577,WILKES BARRE - SCRANTON,18627,Lehman,PA
577,WILKES BARRE - SCRANTON,18628,Lopez,PA
577,WILKES BARRE - SCRANTON,18629,Mehoopany,PA
577,WILKES BARRE - SCRANTON,18630,Meshoppen,PA
577,WILKES BARRE - SCRANTON,18631,Mifflinville,PA
577,WILKES BARRE - SCRANTON,18632,Mildred,PA
577,WILKES BARRE - SCRANTON,18634,Nanticoke,PA
577,WILKES BARRE - SCRANTON,18635,Nescopeck,PA
577,WILKES BARRE - SCRANTON,18636,Noxen,PA
577,WILKES BARRE - SCRANTON,18640,Pittston,PA
577,WILKES BARRE - SCRANTON,18641,Pittston,PA
577,WILKES BARRE - SCRANTON,18642,Duryea,PA
577,WILKES BARRE - SCRANTON,18643,Pittston,PA
577,WILKES BARRE - SCRANTON,18644,Wyoming,PA
577,WILKES BARRE - SCRANTON,18651,Plymouth,PA
577,WILKES BARRE - SCRANTON,18653,Ransom,PA
577,WILKES BARRE - SCRANTON,18654,Shawanese,PA
577,WILKES BARRE - SCRANTON,18655,Shickshinny,PA
577,WILKES BARRE - SCRANTON,18656,Sweet Valley,PA
577,WILKES BARRE - SCRANTON,18657,Tunkhannock,PA
577,WILKES BARRE - SCRANTON,18660,Wapwallopen,PA
577,WILKES BARRE - SCRANTON,18661,White Haven,PA
577,WILKES BARRE - SCRANTON,18690,Dallas,PA
577,WILKES BARRE - SCRANTON,18701,Wilkes Barre,PA
577,WILKES BARRE - SCRANTON,18702,Wilkes Barre,PA
577,WILKES BARRE - SCRANTON,18703,Wilkes Barre,PA
577,WILKES BARRE - SCRANTON,18704,Kingston,PA
577,WILKES BARRE - SCRANTON,18705,Wilkes Barre,PA
577,WILKES BARRE - SCRANTON,18706,Wilkes Barre,PA
577,WILKES BARRE - SCRANTON,18707,Mountain Top,PA
577,WILKES BARRE - SCRANTON,18708,Shavertown,PA
577,WILKES BARRE - SCRANTON,18709,Luzerne,PA
577,WILKES BARRE - SCRANTON,18710,Wilkes Barre,PA
577,WILKES BARRE - SCRANTON,18711,Wilkes Barre,PA
577,WILKES BARRE - SCRANTON,18762,Wilkes Barre,PA
577,WILKES BARRE - SCRANTON,18764,Wilkes Barre,PA
577,WILKES BARRE - SCRANTON,18765,Wilkes Barre,PA
577,WILKES BARRE - SCRANTON,18766,Wilkes Barre,PA
577,WILKES BARRE - SCRANTON,18767,Wilkes Barre,PA
577,WILKES BARRE - SCRANTON,18769,Wilkes Barre,PA
577,WILKES BARRE - SCRANTON,18773,Wilkes Barre,PA
577,WILKES BARRE - SCRANTON,18801,Montrose,PA
577,WILKES BARRE - SCRANTON,18810,Athens,PA
577,WILKES BARRE - SCRANTON,18812,Brackney,PA
577,WILKES BARRE - SCRANTON,18813,Brooklyn,PA
577,WILKES BARRE - SCRANTON,18814,Burlington,PA
577,WILKES BARRE - SCRANTON,18815,Camptown,PA
577,WILKES BARRE - SCRANTON,18816,Dimock,PA
577,WILKES BARRE - SCRANTON,18817,East Smithfield,PA
577,WILKES BARRE - SCRANTON,18818,Friendsville,PA
577,WILKES BARRE - SCRANTON,18820,Gibson,PA
577,WILKES BARRE - SCRANTON,18821,Great Bend,PA
577,WILKES BARRE - SCRANTON,18822,Hallstead,PA
577,WILKES BARRE - SCRANTON,18823,Harford,PA
577,WILKES BARRE - SCRANTON,18824,Hop Bottom,PA
577,WILKES BARRE - SCRANTON,18825,Jackson,PA
577,WILKES BARRE - SCRANTON,18826,Kingsley,PA
577,WILKES BARRE - SCRANTON,18827,Lanesboro,PA
577,WILKES BARRE - SCRANTON,18828,Lawton,PA
577,WILKES BARRE - SCRANTON,18829,Le Raysville,PA
577,WILKES BARRE - SCRANTON,18830,Little Meadows,PA
577,WILKES BARRE - SCRANTON,18831,Milan,PA
577,WILKES BARRE - SCRANTON,18832,Monroeton,PA
577,WILKES BARRE - SCRANTON,18833,New Albany,PA
577,WILKES BARRE - SCRANTON,18834,New Milford,PA
577,WILKES BARRE - SCRANTON,18837,Rome,PA
577,WILKES BARRE - SCRANTON,18840,Sayre,PA
577,WILKES BARRE - SCRANTON,18842,South Gibson,PA
577,WILKES BARRE - SCRANTON,18843,South Montrose,PA
577,WILKES BARRE - SCRANTON,18844,Springville,PA
577,WILKES BARRE - SCRANTON,18845,Stevensville,PA
577,WILKES BARRE - SCRANTON,18846,Sugar Run,PA
577,WILKES BARRE - SCRANTON,18847,Susquehanna,PA
577,WILKES BARRE - SCRANTON,18848,Towanda,PA
577,WILKES BARRE - SCRANTON,18850,Ulster,PA
577,WILKES BARRE - SCRANTON,18851,Warren Center,PA
577,WILKES BARRE - SCRANTON,18853,Wyalusing,PA
577,WILKES BARRE - SCRANTON,18854,Wysox,PA
577,WILKES BARRE - SCRANTON,19549,Port Clinton,PA
513,FLINT - SAGINAW - BAY CITY,48411,Atlas,MI
513,FLINT - SAGINAW - BAY CITY,48413,Bad Axe,MI
513,FLINT - SAGINAW - BAY CITY,48414,Bancroft,MI
513,FLINT - SAGINAW - BAY CITY,48415,Birch Run,MI
513,FLINT - SAGINAW - BAY CITY,48417,Burt,MI
513,FLINT - SAGINAW - BAY CITY,48418,Byron,MI
513,FLINT - SAGINAW - BAY CITY,48420,Clio,MI
513,FLINT - SAGINAW - BAY CITY,48423,Davison,MI
513,FLINT - SAGINAW - BAY CITY,48429,Durand,MI
513,FLINT - SAGINAW - BAY CITY,48430,Fenton,MI
513,FLINT - SAGINAW - BAY CITY,48432,Filion,MI
513,FLINT - SAGINAW - BAY CITY,48433,Flushing,MI
513,FLINT - SAGINAW - BAY CITY,48435,Fostoria,MI
513,FLINT - SAGINAW - BAY CITY,48436,Gaines,MI
513,FLINT - SAGINAW - BAY CITY,48437,Genesee,MI
513,FLINT - SAGINAW - BAY CITY,48438,Goodrich,MI
513,FLINT - SAGINAW - BAY CITY,48439,Grand Blanc,MI
513,FLINT - SAGINAW - BAY CITY,48441,Harbor Beach,MI
513,FLINT - SAGINAW - BAY CITY,48445,Kinde,MI
513,FLINT - SAGINAW - BAY CITY,48449,Lennon,MI
513,FLINT - SAGINAW - BAY CITY,48451,Linden,MI
513,FLINT - SAGINAW - BAY CITY,48457,Montrose,MI
513,FLINT - SAGINAW - BAY CITY,48458,Mount Morris,MI
513,FLINT - SAGINAW - BAY CITY,48460,New Lothrop,MI
513,FLINT - SAGINAW - BAY CITY,48463,Otisville,MI
513,FLINT - SAGINAW - BAY CITY,48467,Port Austin,MI
513,FLINT - SAGINAW - BAY CITY,48468,Port Hope,MI
513,FLINT - SAGINAW - BAY CITY,48470,Ruth,MI
513,FLINT - SAGINAW - BAY CITY,48473,Swartz Creek,MI
513,FLINT - SAGINAW - BAY CITY,48475,Ubly,MI
513,FLINT - SAGINAW - BAY CITY,48476,Vernon,MI
513,FLINT - SAGINAW - BAY CITY,48480,Grand Blanc,MI
513,FLINT - SAGINAW - BAY CITY,48501,Flint,MI
513,FLINT - SAGINAW - BAY CITY,48502,Flint,MI
513,FLINT - SAGINAW - BAY CITY,48503,Flint,MI
513,FLINT - SAGINAW - BAY CITY,48504,Flint,MI
513,FLINT - SAGINAW - BAY CITY,48505,Flint,MI
513,FLINT - SAGINAW - BAY CITY,48506,Flint,MI
513,FLINT - SAGINAW - BAY CITY,48507,Flint,MI
513,FLINT - SAGINAW - BAY CITY,48509,Burton,MI
513,FLINT - SAGINAW - BAY CITY,48519,Burton,MI
513,FLINT - SAGINAW - BAY CITY,48529,Burton,MI
513,FLINT - SAGINAW - BAY CITY,48531,Flint,MI
513,FLINT - SAGINAW - BAY CITY,48532,Flint,MI
513,FLINT - SAGINAW - BAY CITY,48550,Flint,MI
513,FLINT - SAGINAW - BAY CITY,48551,Flint,MI
513,FLINT - SAGINAW - BAY CITY,48552,Flint,MI
513,FLINT - SAGINAW - BAY CITY,48553,Flint,MI
513,FLINT - SAGINAW - BAY CITY,48554,Flint,MI
513,FLINT - SAGINAW - BAY CITY,48555,Flint,MI
513,FLINT - SAGINAW - BAY CITY,48556,Flint,MI
513,FLINT - SAGINAW - BAY CITY,48557,Flint,MI
513,FLINT - SAGINAW - BAY CITY,48559,Flint,MI
513,FLINT - SAGINAW - BAY CITY,48601,Saginaw,MI
513,FLINT - SAGINAW - BAY CITY,48602,Saginaw,MI
513,FLINT - SAGINAW - BAY CITY,48603,Saginaw,MI
513,FLINT - SAGINAW - BAY CITY,48604,Saginaw,MI
513,FLINT - SAGINAW - BAY CITY,48605,Saginaw,MI
513,FLINT - SAGINAW - BAY CITY,48606,Saginaw,MI
513,FLINT - SAGINAW - BAY CITY,48607,Saginaw,MI
513,FLINT - SAGINAW - BAY CITY,48608,Saginaw,MI
513,FLINT - SAGINAW - BAY CITY,48609,Saginaw,MI
513,FLINT - SAGINAW - BAY CITY,48610,Alger,MI
513,FLINT - SAGINAW - BAY CITY,48611,Auburn,MI
513,FLINT - SAGINAW - BAY CITY,48612,Beaverton,MI
513,FLINT - SAGINAW - BAY CITY,48613,Bentley,MI
513,FLINT - SAGINAW - BAY CITY,48614,Brant,MI
513,FLINT - SAGINAW - BAY CITY,48615,Breckenridge,MI
513,FLINT - SAGINAW - BAY CITY,48616,Chesaning,MI
513,FLINT - SAGINAW - BAY CITY,48618,Coleman,MI
513,FLINT - SAGINAW - BAY CITY,48620,Edenville,MI
513,FLINT - SAGINAW - BAY CITY,48623,Freeland,MI
513,FLINT - SAGINAW - BAY CITY,48624,Gladwin,MI
513,FLINT - SAGINAW - BAY CITY,48626,Hemlock,MI
513,FLINT - SAGINAW - BAY CITY,48628,Hope,MI
513,FLINT - SAGINAW - BAY CITY,48631,Kawkawlin,MI
513,FLINT - SAGINAW - BAY CITY,48634,Linwood,MI
513,FLINT - SAGINAW - BAY CITY,48635,Lupton,MI
513,FLINT - SAGINAW - BAY CITY,48637,Merrill,MI
513,FLINT - SAGINAW - BAY CITY,48638,Saginaw,MI
513,FLINT - SAGINAW - BAY CITY,48640,Midland,MI
513,FLINT - SAGINAW - BAY CITY,48641,Midland,MI
513,FLINT - SAGINAW - BAY CITY,48642,Midland,MI
513,FLINT - SAGINAW - BAY CITY,48649,Oakley,MI
513,FLINT - SAGINAW - BAY CITY,48650,Pinconning,MI
513,FLINT - SAGINAW - BAY CITY,48652,Rhodes,MI
513,FLINT - SAGINAW - BAY CITY,48654,Rose City,MI
513,FLINT - SAGINAW - BAY CITY,48655,Saint Charles,MI
513,FLINT - SAGINAW - BAY CITY,48657,Sanford,MI
513,FLINT - SAGINAW - BAY CITY,48658,Standish,MI
513,FLINT - SAGINAW - BAY CITY,48659,Sterling,MI
513,FLINT - SAGINAW - BAY CITY,48661,West Branch,MI
513,FLINT - SAGINAW - BAY CITY,48662,Wheeler,MI
513,FLINT - SAGINAW - BAY CITY,48663,Saginaw,MI
513,FLINT - SAGINAW - BAY CITY,48667,Midland,MI
513,FLINT - SAGINAW - BAY CITY,48670,Midland,MI
513,FLINT - SAGINAW - BAY CITY,48674,Midland,MI
513,FLINT - SAGINAW - BAY CITY,48686,Midland,MI
513,FLINT - SAGINAW - BAY CITY,48701,Akron,MI
513,FLINT - SAGINAW - BAY CITY,48703,Au Gres,MI
513,FLINT - SAGINAW - BAY CITY,48706,Bay City,MI
